Luca, Rome, archivio sforico
Decreti, Congregazioni 1755-60"
Inglesi a Livorno,"Atti del Convegno di Studi, 'Gli Inglesi a Livorno e all' Isola d'Elba', [Leghorn 1980]",,"2075, 5034","830, 2336",,,,,,,,,
"James, Coke","C.W. James, Chief Justice Coke his Family and Descendants at Holkham [1929]",,3075,,,,,,,,,,
Jenkins 1913,"T. Ashby, 'Thomas Jenkins in Rome', Papers of the British School at Rome, 6/8[1913]:487-511",,,,,,,,,,,,
S. Rowland Pierce,"S. Rowland Pierce, 'Thomas Jenkins in Rome', Antiquaries Journal, 45.2[1965]:200-29 ",,,,,,,,,,,,
"Jesse, Selwyn","J.H. Jesse, George Selwyn and his Contemporaries, 4 vols. [1843]",119,2279,"1337, 3016",,,,,,,,,
Jones Memoirs,"Memoirs of Thomas Jones', Wal.Soc., 32[1951]",,"735, 2087","1003, 1852, 2109, 2463, 2749, 3292, 3354, 3661, 4343, 4732",,,,,,,,,
JWCI,Journal of the Warburg and Courtauld Institutes,,"2617, 3128",1774,,,,,,,,,
Kauffman 1924,"Lady Victoria Manners and G.C. Williamson, Angelica Kauffman RA, her life and works [1924]",,613,3091,,,,,,,,,
Kauffman 1992,"W.W. Roworth ed., Angelica Kauffman, A Continental Artist in Georgian England [1992]",,,,,,,,,,,,
Kaye letters MSS,"from the Rev Richard Kaye in Italy 1763-4; Bodl., Richardson MSS, MSS SC 37439 ",,2722,,,,,,,,,,
Kelly 1943,"W. Kelly ed., Liber Ruber venerablilis collegii anglorum de Urbe, annales collegii, pars prima. nomina alumnorum 1631- 1733 Catholic Record Soc. [1943]",,,,,,,,,,,,
"Kelly, Reminiscences","Reminiscences of Michael Kelly..., 2 vols. [1826]",,452,,,,,,,,,,
Kent letters MSS,"letters from William Kent in Italy 17~2-20 to Burrell Massingberd; Lincs Archives, Lincoln, Massingberd Mundy MSS, 2MM B19A [to be pub. by the Wal.Soc.]",,"1574, 4942","558, 957, 1877, 5241",,,,,,,,,
Ker letters MSS,letters from David Ker in Italy 1793-4 to his brother Richard; priv.coll.,,,,,,,,,,,,
Kerslake 1977,"J. Kerslake, Early Georgian Portraits, National Portrait Gallery, London [1977]",,,,,,,,,,,,
Kirk 1909,"J. Kirk, ed. J.H. Pollen and E. Burton, Biographies of English Catholics in the 18th Century [1909]",,"489, 1947, 2087, 2699, 2862, 4428, 4444",,,,,,,,,,
Knight 1982,"N. Penny and M. Clarke ed., The Arrogant Connoisseur: Richard Payne Knight, exh.cat. Whiworth AG, Manchester [1982]",,,,,,,,,,,,
Knight Letters,"Lady Knight's Letters from France and Italy 1776-1795, ed. Lady Eliott-Drake [1905]",,1779,"288, 2274.1, 2274.2, 2813",,,,,,,,,
"Knowles, Fuseli","J. Knowles, The Life and Writings of Henry Fuseli, 3 vols. [1831]",,,,,,,,,,,,
Lagrange Jnl.,"L. Lagrange, Les Vernet, Joseph Vernet et la peinture au XVIIIe siècle [1864]",,5217,2227,,,,,,,,,
Laing MSS,Edinburgh U. Lib,,,,,,,,,,,,
Langton Jnl.,"A Breconshire Gentleman in Europe 1737-8' [the journal of George Lewis Langton], ed. R.J. Colyer, NLW Jnl., 21[1979-80]:268-91",,2843,,,,,,,,,,
Leghorn Inscr.,"Inscriptions in the Old British Cemetery of Leghorn, transcribed by G. Milner-Gibson and F.C. Macauley [Leghorn 1906]",704,"363, 755, 1321, 2464, 2831, 2874, 3677, 4507","44, 168, 192, 238, 246, 264, 414, 608.1, 608.2, 756, 871, 912.1, 912.2, 916, 950, 997, 1009, 1383, 1433, 1835, 1894, 1977, 2028, 2034, 2269, 2332, 2335, 2405, 2455, 2561, 2599, 2708, 2988, 3027, 3040, 3272, 3304, 3612, 3836, 3918, 4021, 4280, 4405, 4529, 5034, 5133, 5137, 5167, ",,,,,,,,,
Leinster Corr.,"Correspondence of Emily Duchess of Leinster (1731-1814), ed. B. Fitzgerald, 3 vols. [1949, 1953, 1957]",,,,,,,,,,,,
Lepper 1950,"J.H. Lepper, 'The Earl of Middlesex and the English Lodge at Florence', Trans. of the Quatuor Coronati Lodge [1950]",,,"967, 1822, 4055, 4478",,,,,,,,,
Lewis 1961,"L. Lewis, Connoisseurs and Secret Agents in Eighteenth Century Rome [1961]",,"4907, 5071","173, 968, 5211",,,,,,,,,
Lloyd jnl.MSS,anon. Italian Diary 1787-8 of a party including Dean Lloyd of Lincoln; BNF [nuovi acquisti 1194],"2985.2, 3191",2985,"893, 4442",,,,,,,,,
Lockhart Papers,"G. Lockhart, The Lockhart Papers, 2 vols. [1817]",158,,3600,,,,,,,,,
Longford letters MSS,"letters from the 2nd Earl of Longford in Italy 1794-5, mostly addressed to his sister Mrs Stewart; PRO NI, Stewart MSS, D33/19/4/1-26.",,,1733,,,,,,,,,
Lucy of Charlecote MSS,Warwick RO,,,,,,,,,,,,
Lucy Family,"M.E. Lucy, Biography of the Lucy Family of Charlecote Park, in the County of Warwick [1862]",,,,,,,,,,,,
Lumisden letters MSS,"six letter books by Andrew Lumisden, of which three (1759-61, 1767, 1769-70) are NLS, MS 14260-2; notes by B. Skinner in RBF [see also Dennistoun] ",,"2734, 3049","113, 2495, 3713",,,,,,,,,
Lyte letters MSS,"letters from Henry Lyte to Ld Cardigan 1751-64; SRO, Buccleuch-Dalkeith MSS, GD 224/627 (partly pub. by J. Fleming, English Miscellany, 9[1958]:127-41) ",,3065,,,,,,,,,,
Lyttelton letters MSS,"letters from Richard Lyttelton in Rome 1762 to his nephew Thomas Pitt; priv.coll., Hagley Hall Mss, Lyttelton corr.V, (notes from M.J. McCarthy in RBF) ",,,,,,,,,,,,
McCarthy 1981,"M.J. McCarthy, 'Art Education and the Grand Tour', Art the Ape of Nature: Studies in honor of H. W. Janson [1981], 477-94",,,,,,,,,,,,
MacDonald 1989,"M.F. MacDonald, 'British Artists at the Accademia del Nudo in Rome', in 'Academies of Art', Leids Kunsthistorisch Jaarboek, 5/6[1986-7],77-94 [pub.1989] ",,,,,,,,,,,,
McKay 1986,"P. McKay, 'The Grand Tour of the Hon. Charles Compton', Northants Past and Present, 8.4[1986]:241-55 ",,,,,,,,,,,,
McKay 1995,"P. McKay, 'Northamptonshire Travellers in Italy, 1690-1775', Northants Past and Present, 9.2[1995]:23-34 ","3563, 4865",,,,,,,,,,,
Macnaghten,"A.I. Macnaghtcn, Family Roundabout [1955]",,,"1119, 4327, 5209",,,,,,,,,
Malmesbury Diary,"Diaries and Correspondence of James Harris, First Earl of Malmesbury, ed. by his grandson, the third Earl, 3 vols. [1844]",,,,,,,,,,,,
Malton letters MSS,"letters from Lord Malton in Italy 1749-50 to his father Lord Rockingham, with separate notes on Siena and Lucca and a list of people met in Italy; one letter from his companion James 
Forrester to Lord Rockingham; Sheffield City Lib., Wentworth Woodhouse MSS",,1791,3907,,,,,,,,,
"Manchester, Court and Society","William Montagu, Duke of Manchester, Court and Society from Elizabeth to Anne, 2 vols. [1864]",,,,,,,,,,,,
Marchant 1987,"G. Seidmann, 'Nathaniel Marchant, Gem-Engraver, 1739-1816', Wal.Soc., 53[1987):1-105",,,,,,,,,,,,
Martin jnl.MSS,"journal of James Martin in Italy 1763-5, 9 vols.; priv. coll. 
",,"6, 3208, 3378","4, 80, 1042, 1830, 2334, 2394, 2880, 2926, 3213, 3478, 3754, 5286",,,,,,,,,
Massingberd Mundy MSS,"Lines Archives, Lincoln",,,,,,,,,,,,
Mengs 1993,"S. Roettgen, Mengs and his British Patrons, exh. cat., Kenwood, London [1993]",,,4555,,,,,,,,,
Mercer jnl.MSS,"Diary of a Tour in France and Italy taken by Joseph Mercer, Uncle of Gerald Douglas Mercer' [1778-9]; NLS, acc.7952",,3281,"1213, 1901, 3536.1, 3536.2, 3755, 4617, 5127",,,,,,,,,
Michaelis 1882,"A. Michaelis, Ancient Marbles in Great Britain [1882]",,,,,,,,,,,,
Mildmay jnl.MSS,"William Mildmay, Journal of a tour through France and Italy 1730; Hants RO, Winchester, 15 M 50/1302.",,,,,,,,,,,,
"Millar, Early Georgian","O. Millar, The Tudor, Stuart and Early Georgian Pictures in the collection of Her Majesty the Queen, 2 vols. [1963]",,,,,,,,,,,,
"Millar, Later Georgian","O. Millar, The Later Georgian Pictures in the Collection of Her Majesty The Queen, 2 vols.[1969] ",,,,,,,,,,,,
"Millar, Tribuna","O. Millar, Zoffany and his Tribuna [1966]",,,4705,,,,,,,,,
"Miller, Letters","[Mrs Anne Miller], Letters from Italy ... in the years mdcclxx and mdcclxxi ... by an English Woman, 2nd ed. [1777]",,3324,,,,,,,,,,
Milles Letters MSS,"letters from John Milles in Italy 1734; Glos.RO, Gloucester, D2663 Z8 ",,3914,,,,,,,,,,
Mitford jnls.MSS,"journal of John Mitford in Italy 1776-7; Glos.RO, Gloucester, Mitford & Freeman-Mitford MSS, D2002/Fl-6.",,3361,,,,,,,,,,
Montagu Letters,"Complete Letters of Lady Mary Wortley Montagu, ed. R Halsband, 3 vols. [1965-7]",,,2102,,,,,,,,,
Montaiglon,"A. de Montaiglon and J. Guiffrey, ed., Correspondance des Directeurs de l'Académie de France in Rome avec le Surintendants des Bâtiments [1887-1912]",,,,,,,,,,,,
Moore 1985,"A.W. Moore, Norfolk and the Grand Tour, exh.cat. Norwich [1985]",,,"873, 3202, 4703",,,,,,,,,
More 1993,"P. Andrew, 'Jacob More: Biography and a Checklist', Wal.Soc., 55[1993]:105-96",,,,,,,,,,,,
More Letters MSS,"Jacob More, letterbook, Rome, 1786--7; Edinburgh U. Lib., Laing MSS iv.25",,,,,,,,,,,,
Morgan Jnl.,"The Journal of Dr John Morgan of Philadelphia from the City of Rome to the City of London 1764 together with a fragment of a Journal written at Rome 1764 and a biographical sketch [pub. priv., Pha.1907]",3204,3429,"992, 1698, 1874, 1953, 3532",,,,,,,,,
Morley MSS,"Memoirs of the 1st Earl of Morley; BL, Add.48244,ff.226-52 ",,495,,,,,,,,,,
Morley accts.MSS,"accounts of the 1st Earl of Morley's continental tour 1793-4; BL, Add.48422,ff.16-19",,495,,,,,,,,,,
Morpurgo,"E. Morpurgo, 'English Physicians - Doctorati - at the University of Padua in the Collegio Veneto Artista 1671-1771', Proceedings of the Royal Soc. of Medicine, 20[1927]:63-74 ",,,"124, 339, 2924, 3078, 3201, 4685, 4910",,,,,,,,,
Morrison,"The collection of Autograph Letters and Historical Documents formed by Alfred Morrison (2nd ser., 1882-93): The Hamilton and Nelson Papers, vol.1 1756-97 [1893], vol.2 1798-1815 [1894]",3191,"3705, 3719, 3789","551, 1942, 2457, 4152.1, 4152.2, 4944",,,,,,,,,
Morritt Letters,"The Letters of John B.S. Morritt of Rokeby, ed. G.E. Marindin [1914]",,,,,,,,,,,,
Mount Edgcumbe,"Richard Edgcumbe, 2nd Earl of Mount Edgcumbe, Musical Reminiscences of an Old Amateur; chiefly respecting the Italian Opera in England for fifty years, from 1773 to 1823 [1824]",,,,,,,,,,,,
Murray Memorials,"Memorials of John Murray of Broughton', ed. RF. Bell, Scots Hist.Soc., 27[1898]",,3498,,,,,,,,,,
Mylne letters MSS,"letters from Robert Mylne in Italy 1754-9; RIBA, MSS Add.Mylne 4/8/1-4 and 6 [for excerpts see C. Gotch, Architectural Review, Sep.1951,179-82]; and letters from William Mylne 1754-8; MSS Add.Mylne 4/17/2-15 and 4/18/1",,3513,"2801, 4707",,,,,,,,,
Mytton letters MSS,"letters from Devereux Mytton in Italy 1778-9 to his father, Devereux Mytton; NLW, Harrison MSS, nos.64-8",,3518,1880,,,,,,,,,
Neville and Aldworth MSS,"Berks RO, Reading, D/EN/F.55/ ",,,,,,,,,,,,
Newdigate MSS,"correspondence and accounts of Sir Roger Newdigate; Warwick RO, CR 136/",,"3552, 4087",,,,,,,,,,
"Nichols, Lit. Anecdotes","J. Nichols, Literary Anecdotes the Eighteenth century ..., 9 vols. [1812-15]",,,,,,,,,,,,
Nollekens 1829,"J.T. Smith, Nollekens and His Times, 2 vols. [1829] ",4992,,,,,,,,,,,
Northcote Memorials,"S. Gwynn, Memorials of an eighteenth-century painter: James Northcote [1898] ",,,645,,,,,,,,,
"Northcote, Reynolds","J. Northcote, The Life of Sir Joshua Reynolds, 2 vols. [1818 ed.]",,,,,,,,,,,,
Nylander,"C. Nylander, 'The People at the Pyramid' in Doctor Peregrino, Roman Studies in honour of Torgil Magnuson, Istituto Svedese di studi classici a Roma, [1992], 221-49",,1601,,,,,,,,,,
O'Connor 1983,"C. O'Connor, 'The Parody of The School of Athens', Bull. of the Irish Georgian Soc., 26[1983]:4-22",,,"3246, 4527",,,,,,,,,
Ogilvie-Forbes MSS,"letters from James Irvine in Italy 1799-1800 to George Ogilvie; Aberdeen U. Lib., King's College, special colls., MS 2740/1/1",,,,,,,,,,,,
Orde jnl.MSS,"extract from Thomas Orde's Italian Journal, November 1772 only; photostat copy in WSL [copy in RBF; original now unlocated] ",,3668,372,,,,,,,,,
Pacetti giornale,"Giornale di Vincenzo Pacetti dall'anno 1773 fino all'anno 1803; Biblioteca Alessandrina, U. of Rome, MS 321",,,3331,,,,,,,,,
Paciaudi cart.,"Carteggio Paciaudi; correspondence of Abate Paolo Maria Paciaudi; BPP [index by L. Farinelli, Paolo Maria Paciaudi e i suoi corrispondenti (1985)]",,,,,,,,,,,,
Pagano de Divitiis,"G. Pagano de Divitiis, Il commercio inglese nel Mediterraneo dal '500 al '700; corrispondenza consolare e documentazione britannica tra Napoli e Londra [1984]",,2034,"99, 794, 879, 1321",,,,,,,,,
Panshanger MSS,"Herts RO, Hertford ",,,,,,,,,,,,
Parker jnl.MSS,"Robert Parker, Journal of a Tour into Italy [1792-3]; Hants RO, Winchester, 18 M51/555",,3735,,,,,,,,,,
Parker letters MSS,"letters from Charles Parker in Italy 1782-4 to Sir Roger Newdigate; Warwick RO, Warwick, Newdigate MSS, CR 136/ ",1682,,98,,,,,,,,,
Parker list MSS,"Robert Parker, list of people met in Italy in his Journal of a Tour into Italy [1792-3]; Hants RO, Winhester, 18 M51/555.",,3735,"1451, 1739, 2154, 2454",,,,,,,,,
Parkinson jnl.MSS,journal of Dr John Parkinson in Italy 1783-4; priv. coll.,,611,"503, 1244, 2582, 3716, 3794",,,,,,,,,
Patch 1940,"F.J.B. Watson, 'Thomas Patch: Notes on His Life, Together with a Catalogue of his Known Works', Wal.Soc., 28[1940]:15-50 ",,2967,,,,,,,,,,
Patch 1967,"F.J.B. Watson, 'Thomas Patch, Some new light on his work', Apollo, 85[1967]:348-53",,,"361, 706",,,,,,,,,
Pattison letters MSS,letters from Gen.James Pattison in Italy 1768-72 to his brother Nathaniel; priv.coll. [notes from F. Russell in RBF],,,922,,,,,,,,,
Pelham letters MSS,"letters from Thomas Pelham [later 2nd Earl of Chichester] in Italy 1777-8 to his father; BL, Add.33127, ff.171-352 ",,,1826,,,,,,,,,
"Pembroke Papers, 1","The Pembroke Papers 1734-1780, ed. Lord Herbert [1942] [1st pub. 1939 as Henry, Elizabeth and George]",,"709, 3129, 3402, 3637, 4706.1, 4706.2","175, 299, 1213, 1642, 1780, 1838, 2727, 2880, 3213",,,,,,,,,
"Pembroke Papers, 2","Pembroke Papers 1780-1794, ed. Lord Herbert [1950]",,,,,,,,,,,,
Pepys 1904,"A Later Pepys: the correspondence of Sir William Weller Pepys. Bart., ..., ed. A.C.C. Gaussen, 2 vols. [1904]",,,,,,,,,,,,
Pickersgill letters MSS,"letters from Joshua Pickersgill in Turin 1761-8 to his sister; Bucks CRO, Aylesbury, D152/B1.",,"2179, 4195",3018,,,,,,,,,
Piozzi Letters,"The Piozzi Letters, the correspondence of Hester Lynch Piozzi, E.A. and L.D. Bloom ed., vol.1, 1784-1821 [1989]",,,,,,,,,,,,
Pitt (Ann) jnl.MSS,diary of Ann Pitt (1772-1864) in Italy 1792-3; priv. coll.,,,,,,,,,,,,
Pococke letters MSS,"letters from Richard Pococke in Italy 1733-4 and 1737 to his mother; BL, Add.19939 ",,"1154.1, 3914","882, 1023, 1193, 1712, 2172, 2246, 3213, 3410, 4557",,,,,,,,,
Pomfret Corr.,"Correspondence between Frances Seymour, Countess of Hertford and Henrietta Louisa, Countess of Pomfret 1738-41, 3 vols. [1805]",,,2576,,,,,,,,,
Pomfret jnl.MSS,"Henrietta, Countess of Pomfret, journal of travels in France an Italy 1738-9 and in Italy 1739-40 Leics RO, Leicester, Finch MSS",,"1793, 3274","1344, 1980, 1986, 2576, 2645, 2838, 4312, 4623, 4998, 5011, 5209",,,,,,,,,
Porter MSS,"narrative account and travel notebooks of Thomas Chinnal Porter in Italy 1788-9; Worcester RO, 705/262/65 and /66 ",,"1557, 4163, 5202","308, 1426.1, 1426.2, 1749, 2019, 2245, 2374, 2577, 2604, 2830, 2855, 3615, 4095, 4896, 5091",,,,,,,,,
Powel 1764 MSS,"[Samuel Powel], 'Short Notes on a Course of Antiquities at Rome In Company with Messrs Apthorp, Morgan & Palmer begun May 21 1764 under Mr Byre[s] Antiquarian'; MSS, American Phil.Soc., Philadelphia",,3714,,,,,,,,,,
Prato MSS,"P.B. Prato, Giornale della citta' e Porto di Livorno, 1 Jan.1764-20 Sep.1813, 63 MSS vols.; BLL, MS.091.Q.1 ",,,1411,,,,,,,,,
Quarendon jnl.MSS,"journal of 4th Earl of Lichfield in Italy 1738-40; Oxfordshire Archives, Oxford, Dillon MSS",,4003,,,,,,,,,,
Quick MSS,"Devon CRO, Exeter, 64/12/21/1/135",,,,,,,,,,,,
Quin jnl.MSS,"journal of Henry George Quin in Italy 1785-6; Trin. Coll., Dublin, MS 2226/1 and MIC.32 
",,"1186, 2024, 4007","50, 171, 254, 289, 299, 354.1, 354.2, 454, 535, 551, 1007, 1273, 1511, 1614, 1780, 1794, 1861, 1922, 2693.1, 2693.2, 2778, 2813, 2945, 3031.1, 3031.2, 3031.3, 3064, 3143, 3146, 3300, 3432, 3621, 4095, 4208, 4334, 4372, 4877",,,,,,,,,
Ragley MSS,Warwick RO,,,,,,,,,,,,
Ramsay 1992,"A. Smart, Allan Ramsay [1992]",,2519,,,,,,,,,,
Ramsay jnl.MSS,"journal of John Ramsay in Italy 1782-4; NLS, MSS.1833/4",,"1127, 2087, 4515, 4914","954, 2233, 2311, 3323, 4055, 4105, 4766, 5127",,,,,,,,,
Rawdon letters MSS,"letters from Sir John Rawdon in Italy 1739 to Thomas Prior, and from his son Francis Rawdon in Italy 1774 to his father; PRO NI, Rawdon MSS, D2924/1, ff.47-50 and 168-85 ",,,,,,,,,,,,
Rawlinson jnl.MSS,"Dr Richard Rawlinson, diaries 1720-26; Bodl., MSS. Rawl.1180-7",,"64, 239, 617, 2151, 2547, 2616, 4040, 4303, 4788","195, 471, 784, 841, 874, 949, 1000, 1015, 1162, 1168, 1575,1727, 1855, 2054, 2261, 2570, 2606, 2795, 3026, 3173, 3186, 3794, 4306, 4331, 4378, 4797, 5286",,,,,,,,,
Redgrave 1878,"S. Redgrave, Dictionary of Artists of the English School [1878]","2, 4112","1347, 3032, 3200, 5028",5041,,,,,,,,,
"Richardson, Account","J. Richardson sen. and jun., Account of some of the Statues, Bas-reliefs, Drawings and Pictures in Italy with Remarks [1722]",,,,,,,,,,,,
Riddell jnl.MSS,"journals of Capt.Thomas Riddell [?] in Italy 1770-71; Northumb. CRO, Newcastle, ZWR 62",,,,,,,,,,,,
Riou MSS,"Stephen Riou, Part of a Tour in Greece 1750-3 and letters to his mother; YCBA",,2603,,,,,,,,,,
Riviere 1964,"M. Riviere, 'The Rev. William Gunn, B.D., A Norfolk Parson on the Grand Tour', Norfolk Archaeology, 33.3[1964]:351-78",,,"3150.1, 3150.2, 3254.1, 3254.2",,,,,,,,,
Riviere 1965,"M. Riviere, 'The Rev. William Gunn, B.D., A Norfolk Parson on the Grand Tour', Norfolk Archaeology, 33.4[1965]:379-406",,,,,,,,,,,,
Robinson letters MSS,"letters from Thomas Robinson, later 2nd Baron Grantham, in Italy 1759-60; West Yorkshire Archive Service, Leeds, VR 12300-61",,,,,,,,,,,,
Robson jnl.MSS,journal of James Robson in Italy 1787; BL Add.38837,,4120,,,,,,,,,,
Rome List 1790,"List of English Artists residing at Rome in the year 1790'; printed sheet (photograph in RBF). A similar list printed in Farington Diary 1793-1821, ed. Greig [7 vols., 1922-8], 3:53-4n; annotated MS copy in Parker jnl.Mss",,"695, 1347, 1532, 1652, 1813, 1844, 2127, 2341, 2401, 2627, 3424, 3543, 3735, 3747, 4001, 4385, 4414, 4697",,,,,,,,,,
Rome List 1792,Celebrated Artists in Rome in our time 1792 & 93'; an annotated version of the Rome List 1790 with some Italian artists added; Parker jnl.Mss,,"1750, 4001",,,,,,,,,,
Rome List 1793,List of English Artists residing at Rome in the Year 1793'; printed sheet (copy in RBF from Parker jnl.Mss),,"240, 1347, 1532, 1652, 1813, 1837, 1912, 2127, 2341, 2401, 3543, 3735, 4001, 4107, 4156, 4240, 4414, 4725",,,,,,,,,,
Rome List 1794,"letter addressed to Prince Augustus [Duke of Sussex] dated Rome, 20 April 1794, signed by 23 English artists in Rome, thanking him for obtaining free admission of their works into England; Whitley MSS, and Annals of the Fine Arts for 1816,1:406 [1817]",,"160, 1347, 1532, 1652, 1813, 1837, 2127, 2341, 2401, 2542, 3691, 4001, 4107, 4156, 4385, 4725, 4970, 5081",,,,,,,,,,
Romney 1830,"Rev J. Romney, Memoirs of the Life and Works of George Romney [1830]",,,,,,,,,,,,
Rose of Kilravock MSS,"SRO, GD 125",,,,,,,,,,,,
Rushout Voyage MSS,Voyage de Catalogue' [1793-1800] by John Rushout [later 1st Baron Northwick]; priv. coll.,,4177,,,,,,,,,,
"Russel, Letters","[James Russel], Letters from a Young Painter abroad to his Friends in England, 2 vols, 2nd ed. 1750]",,,1610,,,,,,,,,
Ruvigny,"Marquis of Ruvigny and Raineval, The Jacobite Peerage [1904]",,"2329, 3626, 4054, 4548",1083,,,,,,,,,
St Asaph jnl.MSS,"journal of Lord St Asaph in Italy 1782-3; East Sussex RO, Lewes, Ashburnham MSS, ref.3995-4002",,4200,2092,,,,,,,,,
Salmon 1990,"F. Salmon, ‘British Architects and the Florentine Academy, 1753-1794’, Mitteilungen des Kunst.lnst.in Florenz, 34[1990]:199-214",,,,,,,,,,,,
Sani 1985,"B. Sani, Rosalba Carriera lettere, diari, frammenti [1985]",,4049,2019,,,,,,,,,
Sani 1988,"B. Sani, Rosalba Carriera [catalogo] [1988]",,"4049, 4809",4632,,,,,,,,,
Scholes 1948,"P.A. Scholes, The Great Doctor Burney, 2 vols. [1948]",,,,,,,,,,,,
Scots Charta Chest,"Curiosities of a Scots Charta Chest 1600-1800, with the Travels and Memoranda of Sir Alexander Dick, Baronet of Prestonfield, Midlothian, Written by Himself, ed. Hon.Mrs Atholl Forbes [1897] (original MSS in the Pierpont Morgan Lib., New York)",,"4403, 5020",,,,,,,,,,
Scots Coll.MSS,"papers from the Scots College, Rome; Scottish Catholic Archives, Colomba House, Edinburgh",,4613,,,,,,,,,,
Scott jnl MSS,"journal of Capt. Robert Scott of Rosebank in Italy 1786-7; NLS, MS 2893-5",,"3601, 4267",4118,,,,,,,,,
Seafield MSS,"SRO, GD 248 (some letters from the Abbé Grant pub. in W. Fraser, Chiefs of Grant [1882], 2:533-58)",,,"534, 2187, 4055, 4150, 4174",,,,,,,,,
Shaftesbury 1988,"S. O’Connell, ‘Lord Shaftesbury in Naples 1711-13’, Wal.Soc., 53[1988]:149-219",,,640,,,,,,,,,
Sharpe jnl.MSS,"travel journal of Robert Sharpe 1700-02; BL, Sloane MS 1522",,,"1257, 2654, 3589, 3988, 4145, 4315, 5241",,,,,,,,,
Shrewsbury Jnl.,"‘A Journal by his Grace Charles, Duke of Shrewsbury, from November the 1st, 1700, when his Grace left England, to January the 7th, 1706 [n.s,], when he landed at Deptford’, HMC Buccleuch (Montagu Ho.), 2ii[1903]:746-99",,"835, 1226, 1494, 1599, 1916, 2870, 4091, 4826","472, 485, 701, 706, 1155, 1315, 1661, 1997, 2019, 2438, 2580, 3070, 3874, 4013, 4160, 4183, 4716, 4912, 5039, 5077, 5272",,,,,,,,,
Sinclair jnl.MSS,"travel journals of George Sinclair of Ulbster 1737-8; NLS, Sinclair of Ulbster MSS 2143-5",,"227, 497, 583, 1224, 2818, 3502, 4366, 5059, ","593, 711, 2750, 2945, 4294, 4465, 4986, 5286",,,,,,,,,
Skelton 1960,"R.B. Ford, ‘The Letters of Jonathan Skelton from Rome and Tivoli in 1758’, Wal.Soc., 36 [1960]:23-84",,1871,,,,,,,,,,
Skelton List,"S. Rowland Pierce, ‘Jonathan Skelton and his Water Colours’, Wal.Soc., 36[1960]:10-22",,,,,,,,,,,,
"Skinner, Scots in Italy","B. Skinner, Scots in Italy in the 18th century [1966]",,"3112, 3994","775, 2019",,,,,,,,,
Skippe MSS,"notebooks, accounts and letters of John Skippe; priv.coll. [1961]",,,,,,,,,,,,
"Sloan, Cozens","K. Sloan, Alexander and John Robert Cozens [1986]",,,,,,,,,,,,
"Soane, Memoirs","J. Soane, Memoirs of the professional life of an Architect between the Years 1768 and 1835 [1835]",,,,,,,,,,,,
SP 79/6-8,"State Papers Foreign, PRO correspondence of British representatives in Italy, Genoa 1710-18",,,2444,,,,,,,,,
SP 85/13,"State Papers Foreign, PRO correspondence of British representatives in Italy, Rome 1690-1773 (misc.)",,,,,,,,,,,,
SP 85/14-16,"State Papers Foreign, PRO correspondence of British representatives in Italy, Rome 1722-9",,"484, 570, 824, 1608, 1725, 1884, 1885, 2143, 2614, 2745, 3098, 3235, 3244, 3245.1, 3245.2, 3348, 3367, 3529, 3837, 3975, 4144, 4218, 4362, 4487.1, 4487.2, 4763, 4971, 5019, 5273","62, 496, 774, 856, 1025, 1038, 1175, 1663, 1669, 1724, 1976, 2019, 2237, 2483, 2541, 2676, 2790, 2866, 2894, 3008, 3081, 3137, 3346, 3861, 3987, 3991, 3997, 4321, 4521, 4618, 4960, 5050, 5209",,,,,,,,,
SP 92/27-32,"State Papers Foreign, PRO correspondence of British representatives in Italy, Turin 1706-27",,"94, 3832","1111, 2331",,,,,,,,,
SP 92/37,"State Papers Foreign, PRO correspondence of British representatives in Italy, Turin 1734",,,,,,,,,,,,
SP 92/39,"State Papers Foreign, PRO correspondence of British representatives in Italy, Turin 1735",,,,,,,,,,,,
SP 93/3-6,"State Papers Foreign, PRO correspondence of British representatives in Italy, Naples 1684-1733",,999,,,,,,,,,,
SP 93/9-15,"State Papers Foreign, PRO correspondence of British representatives in Italy, Naples 1734-57",,987,"800, 1756, 2603, 3255, 3385, 3785, 3824",,,,,,,,,
SP 93/19-31,"State Papers Foreign, PRO correspondence of British representatives in Italy, Naples 1761-79",,3435,"3030, 3046, 3403, 3716",,,,,,,,,
SP 93/32,"State Papers Foreign, PRO correspondence of British representatives in Italy, Naples 1621-1777 (misc.)",,,2861,,,,,,,,,
SP 98/19-37,"State Papers Foreign, PRO correspondence of British representatives in Italy, Florence 1700-36",,"484, 1002, 1606, 2063, 2881, 3085, 3408, 4468, 4650, 4777, 5069, 5071, 5248, 5273","10, 62, 67, 127, 444, 651, 737, 771, 775, 788, 1146, 1195, 1575, 1596, 1602, 1609, 1701, 1840, 1959, 2153, 2538, 2717, 2789, 2857, 3211, 3298, 3342, 3506, 3599, 3625, 3653, 3693, 3703, 4183, 4557, 4591, 4711, 4870, 5188",,,,,,,,,
SP 98/39-46,"State Papers Foreign, PRO correspondence of British representatives in Italy, Florence 1736-46",,"1500, 1741, 1810, 5175","2670, 3524, 4663, 4665",,,,,,,,,
